error_config;lie;p;s;written_to;total_lde_attempts;avg_lde_attempts;total_duration;avg_duration;ghz_fidelity;protocol_name;qubit_order;pg;pm;pm_1;pn;decoherence;p_bell_success;pulse_duration;network_noise_type;no_single_qubit_error;basis_transformation_noise;cut_off_time;probabilistic;fixed_lde_attempts;T1_idle;T1_idle_electron;T1_lde;T2_idle;T2_idle_electron;T2_lde;int_stab_682;int_ghz_682;int_dur_682;dur_99
ZIIY;False;0.004285040152531094;0.0030169680341310926;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZIIY;True;0.0067026522350211665;0.001946152598675777;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZIIZ;False;0.009730022637159079;0.0030169680341310926;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZIIZ;True;0.006203472396493391;0.001946152598675777;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZIXI;False;0.004303074088404871;0.004320482059175426;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZIXI;True;0.006721940736462385;0.006749470020151221;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZIXX;False;0.00160374745966268;0.00023927584308750105;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZIXX;True;0.0010574211620955304;0.00023927584308750105;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZIXY;False;0.00160374745966268;0.0015296332310225848;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZIXY;True;0.0010574211620955304;0.0010081595121357717;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZIXZ;False;0.00023768395827051614;0.0015296332310225848;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZIXZ;True;0.00023768395827051614;0.0010081595121357717;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZIYI;False;0.004303074088404871;0.003068755998895549;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZIYI;True;0.006721940736462385;0.0019809260187774384;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZIYX;False;0.00160374745966268;0.0015512081393617644;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZIYX;True;0.0010574211620955304;0.0010220750183838104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZIYY;False;0.00160374745966268;0.0010954173408505641;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZIYY;True;0.0010574211620955304;0.0016892422834969883;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZIYZ;False;0.00023768395827051614;0.0010954173408505641;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZIYZ;True;0.00023768395827051614;0.0016892422834969883;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZIZI;False;0.009800886766964284;0.003068755998895549;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZIZI;True;0.006272263002695084;0.0019809260187774384;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZIZX;False;0.00023794350762371792;0.0015512081393617644;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZIZX;True;0.00023794350762371792;0.0010220750183838104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZIZY;False;0.00023794350762371792;0.0010954173408505641;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZIZY;True;0.00023794350762371792;0.0016892422834969883;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZIZZ;False;0.0006826331619311732;0.0010954173408505641;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZIZZ;True;0.0006826331619311732;0.0016892422834969883;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZXII;False;0.004308562150701944;0.004306495818132046;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZXII;True;0.006740926465589751;0.0067389094422377;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZXIX;False;0.0015528226731931355;0.0002398107143820912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZXIX;True;0.00102352213582744;0.0002398107143820912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZXIY;False;0.0015528226731931355;0.0015296337372619026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZXIY;True;0.00102352213582744;0.0010081600183750904;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZXIZ;False;0.0002384805654089354;0.0015296337372619026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZXIZ;True;0.0002384805654089354;0.0010081600183750904;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZXXI;False;0.001529009538697607;0.00023885504134480405;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZXXI;True;0.0010077958340762546;0.00023885504134480405;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZXXX;False;6.205661134052715e-05;0.0002541905831125949;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZXXX;True;6.205661134052715e-05;0.0002541905831125949;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZXXY;False;6.205661134052715e-05;0.0001085987216243517;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
